163.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.293394,-120.272886,2.0,2.0,2002083.0,84.15
164.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.294394,-120.289086,2.0,2.0,2002083.0,84.15
165.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.294694,-120.273286,2.0,2.0,2002083.0,84.15
166.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.295694,-120.289086,2.0,2.0,2002083.0,84.15
167.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.295894,-120.273586,2.0,2.0,2002083.0,84.15
168.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.296894,-120.289086,2.0,2.0,2002083.0,84.15
169.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.297194,-120.273986,2.0,2.0,2002083.0,84.15
170.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.298294,-120.256486,2.0,2.0,2002083.0,84.15
171.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.298394,-120.274386,2.0,2.0,2002083.0,84.15
172.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.298194,-120.288986,2.0,2.0,2002083.0,84.15
173.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.299494,-120.256386,2.0,2.0,2002083.0,84.15
174.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.299694,-120.274686,2.0,2.0,2002083.0,84.15
175.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.300794,-120.256186,2.0,2.0,2002083.0,84.15
176.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.302094,-120.256086,2.0,2.0,2002083.0,84.15
177.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.302894,-120.264286,2.0,2.0,2002083.0,84.15
178.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.303294,-120.255986,2.0,2.0,2002083.0,84.15
179.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.304194,-120.264586,2.0,2.0,2002083.0,84.15
180.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.304594,-120.255886,2.0,2.0,2002083.0,84.15
181.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.305494,-120.264886,2.0,2.0,2010029.0,84.15
182.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.305894,-120.255686,2.0,2.0,2002083.0,84.15
183.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.306694,-120.265186,2.0,2.0,2002083.0,84.15
184.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.307094,-120.255586,2.0,2.0,2002083.0,84.15
185.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.307994,-120.265486,2.0,2.0,2002083.0,84.15
186.0,83.0,2001.0,0.6,49.8,82.5,60.0,22.5,45.0,1590.43,45.308394,-120.255486,2.0,2.0,2002083.0,84.15
187.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.462694,-120.529986,2.0,2.0,2010050.0,130.49
188.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.464594,-120.526386,2.0,2.0,2010050.0,130.49
189.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.467094,-120.526486,2.0,2.0,2010050.0,130.49
190.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.469594,-120.540286,2.0,2.0,2010049.0,130.49
191.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.469994,-120.526586,2.0,2.0,2010050.0,130.49
192.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.471994,-120.540186,2.0,2.0,2010049.0,130.49
193.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.472394,-120.524086,2.0,2.0,2010050.0,130.49
194.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.474394,-120.539286,2.0,2.0,2010049.0,130.49
195.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.475494,-120.524686,2.0,2.0,2010050.0,130.49
196.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.476894,-120.581086,2.0,2.0,2009064.0,130.49
197.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.477394,-120.539286,2.0,2.0,2010049.0,130.49
198.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.477894,-120.525986,2.0,2.0,2010049.0,130.49
199.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.479094,-120.581386,2.0,2.0,2009064.0,130.49
200.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.479794,-120.539786,2.0,2.0,2010061.0,130.49
201.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.480294,-120.528186,2.0,2.0,2010049.0,130.49
202.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.481394,-120.581786,2.0,2.0,2009069.0,130.49
203.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.483094,-120.530386,2.0,2.0,2010049.0,130.49
204.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.483694,-120.561886,2.0,2.0,2009064.0,130.49
205.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.483694,-120.582186,2.0,2.0,2009069.0,130.49
206.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.485694,-120.530586,2.0,2.0,2010049.0,130.49
207.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.485994,-120.582986,2.0,2.0,2009054.0,130.49
208.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.485994,-120.561786,2.0,2.0,2009064.0,130.49
209.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.488094,-120.561786,2.0,2.0,2009064.0,130.49
210.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.488194,-120.530786,2.0,2.0,2010049.0,130.49
211.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.488194,-120.582886,2.0,2.0,2009069.0,130.49
212.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.490694,-120.530786,2.0,2.0,2010049.0,130.49
213.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.491194,-120.580886,2.0,2.0,2009054.0,130.49
214.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.491194,-120.560186,2.0,2.0,2009064.0,130.49
215.0,47.0,2010.0,2.1,98.7,124.0,80.0,44.0,88.0,6082.12,45.492794,-120.528886,2.0,2.0,2010050.0,130.49
216.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.493294,-120.580786,2.0,2.0,2009069.0,130.49
217.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.493394,-120.560186,2.0,2.0,2009064.0,130.49
218.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.495394,-120.580886,2.0,2.0,2009054.0,130.49
219.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.495494,-120.559686,2.0,2.0,2009064.0,130.49
220.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.497494,-120.582286,2.0,2.0,2009054.0,130.49
221.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.499894,-120.584286,2.0,2.0,2009054.0,130.49
222.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.501594,-120.584386,2.0,2.0,2009054.0,130.49
223.0,48.0,2009.0,2.1,100.8,124.0,80.0,44.0,88.0,6082.12,45.501894,-120.593486,2.0,2.0,2009064.0,130.49
